Begin Time (s)	End Time (s)	Begin File	File Offset (s)	Begin Path	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	comment	selec.file	duration	indx.row	ovlp.sels
8138.836536901	8138.871274674	LAGCHIMU_20190812_190000_5min_cut.wav	38.836536901	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190812_190000_5min_cut.wav	699	Spectrogram 1	1	2384.527	2583.853	NA	LAGCHIMU_20190812_190000_5min_cut.Table.1.selections.txt	0.0347377729999963	NA	NA
8247.025345898	8247.112190332	LAGCHIMU_20190812_190000_5min_cut.wav	147.025345898	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190812_190000_5min_cut.wav	700	Spectrogram 1	1	2199.966	2377.144	NA	LAGCHIMU_20190812_190000_5min_cut.Table.1.selections.txt	0.0868444339999996	NA	NA
8251.011750981	8251.150702074	LAGCHIMU_20190812_190000_5min_cut.wav	151.011750981	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190812_190000_5min_cut.wav	701	Spectrogram 1	1	2081.847	2281.173	NA	LAGCHIMU_20190812_190000_5min_cut.Table.1.selections.txt	0.138951093000003	NA	NA
8257.802995745	8257.941946838	LAGCHIMU_20190812_190000_5min_cut.wav	157.802995745	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190812_190000_5min_cut.wav	702	Spectrogram 1	1	2244.26	2369.762	NA	LAGCHIMU_20190812_190000_5min_cut.Table.1.selections.txt	0.138951093000003	NA	NA
8259.823576225	8259.927789545	LAGCHIMU_20190812_190000_5min_cut.wav	159.823576225	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190812_190000_5min_cut.wav	703	Spectrogram 1	1	2111.377	2391.909	NA	LAGCHIMU_20190812_190000_5min_cut.Table.1.selections.txt	0.104213319999985	NA	NA
8272.777166955	8272.869801018	LAGCHIMU_20190812_190000_5min_cut.wav	172.777166955	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190812_190000_5min_cut.wav	704	Spectrogram 1	1	2222.113	2362.379	NA	LAGCHIMU_20190812_190000_5min_cut.Table.1.selections.txt	0.0926340629999913	NA	NA
8344.999989903	8345.063675821	LAGCHIMU_20190812_190000_5min_cut.wav	244.999989903	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190812_190000_5min_cut.wav	705	Spectrogram 1	1	2103.994	2347.615	NA	LAGCHIMU_20190812_190000_5min_cut.Table.1.selections.txt	0.0636859180000044	NA	NA
8346.679145396	8346.754410572	LAGCHIMU_20190812_190000_5min_cut.wav	246.679145396	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190812_190000_5min_cut.wav	706	Spectrogram 1	1	1904.668	2251.643	NA	LAGCHIMU_20190812_190000_5min_cut.Table.1.selections.txt	0.0752651760000163	NA	NA
8348.416034061	8348.514457752	LAGCHIMU_20190812_190000_5min_cut.wav	248.416034061	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190812_190000_5min_cut.wav	707	Spectrogram 1	1	2251.643	2443.586	NA	LAGCHIMU_20190812_190000_5min_cut.Table.1.selections.txt	0.0984236909999936	NA	NA
8352.629158105	8352.820215858	LAGCHIMU_20190812_190000_5min_cut.wav	252.629158105	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190812_190000_5min_cut.wav	708	Spectrogram 1	1	2229.496	2391.909	NA	LAGCHIMU_20190812_190000_5min_cut.Table.1.selections.txt	0.191057753000024	NA	NA
8372.780586265	8372.890589214	LAGCHIMU_20190812_190000_5min_cut.wav	272.780586265	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190812_190000_5min_cut.wav	709	Spectrogram 1	1	1971.11	2251.643	NA	LAGCHIMU_20190812_190000_5min_cut.Table.1.selections.txt	0.110002948999977	NA	NA
8376.016988811	8376.132781388	LAGCHIMU_20190812_190000_5min_cut.wav	276.016988811	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190812_190000_5min_cut.wav	710	Spectrogram 1	1	2236.878	2458.351	NA	LAGCHIMU_20190812_190000_5min_cut.Table.1.selections.txt	0.115792577000036	NA	NA
8400.258282018	8400.313780633	LAGCHIMU_20190909_190000_5min_cut.wav	0.258282018	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_190000_5min_cut.wav	712	Spectrogram 1	1	2279.4	2375.028	NA	LAGCHIMU_20190909_170000_5min_cut.Table.1.selections.txt	0.055498615	709/710	1
8404.026591006	8404.052794418	LAGCHIMU_20190909_190000_5min_cut.wav	4.026591006	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_190000_5min_cut.wav	721	Spectrogram 1	1	2182.4	2386.1	NA	LAGCHIMU_20190909_190000_5min_cut.Table.1.selections.txt	0.0262034120000001	NA	NA
8411.383865805	8411.460710041	LAGCHIMU_20190909_190000_5min_cut.wav	11.383865805	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_190000_5min_cut.wav	713	Spectrogram 1	1	2270.525	2332.078	NA	LAGCHIMU_20190909_170000_5min_cut.Table.1.selections.txt	0.0768442360000012	712/713	2
8501.489468809	8501.579120418	LAGCHIMU_20190909_190000_5min_cut.wav	101.489468809	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_190000_5min_cut.wav	714	Spectrogram 1	1	2161.167	2271.609	NA	LAGCHIMU_20190909_170000_5min_cut.Table.1.selections.txt	0.0896516090000006	714/715	3
8505.488544937	8505.535128781	LAGCHIMU_20190909_190000_5min_cut.wav	105.488544937	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_190000_5min_cut.wav	724	Spectrogram 1	1	2253.8	2446	NA	LAGCHIMU_20190909_190000_5min_cut.Table.1.selections.txt	0.046583843999997	NA	NA
8533.108579227	8533.185423464	LAGCHIMU_20190909_190000_5min_cut.wav	133.108579227	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_190000_5min_cut.wav	715	Spectrogram 1	1	2242.116	2294.2	NA	LAGCHIMU_20190909_170000_5min_cut.Table.1.selections.txt	0.0768442369999889	717/718	4
8578.003638405	8578.097559138	LAGCHIMU_20190909_190000_5min_cut.wav	178.003638405	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_190000_5min_cut.wav	716	Spectrogram 1	1	2246.851	2322.609	NA	LAGCHIMU_20190909_170000_5min_cut.Table.1.selections.txt	0.0939207330000045	719/720	5
8581.319135922	8581.41732578	LAGCHIMU_20190909_190000_5min_cut.wav	181.319135922	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_190000_5min_cut.wav	717	Spectrogram 1	1	2303.669	2384.162	NA	LAGCHIMU_20190909_170000_5min_cut.Table.1.selections.txt	0.098189858000012	721/722	6
8584.080616023	8584.109730925	LAGCHIMU_20190909_190000_5min_cut.wav	184.080616023	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_190000_5min_cut.wav	728	Spectrogram 1	1	2288.5	2442.6	NA	LAGCHIMU_20190909_190000_5min_cut.Table.1.selections.txt	0.0291149020000034	NA	NA
8587.528828429	8587.555031841	LAGCHIMU_20190909_190000_5min_cut.wav	187.528828429	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_190000_5min_cut.wav	729	Spectrogram 1	1	2124.2	2353.6	NA	LAGCHIMU_20190909_190000_5min_cut.Table.1.selections.txt	0.026203412000001	NA	NA
8616.801743944	8616.925548547	LAGCHIMU_20190909_190000_5min_cut.wav	216.801743944	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_190000_5min_cut.wav	718	Spectrogram 1	1	2223.177	2294.2	NA	LAGCHIMU_20190909_170000_5min_cut.Table.1.selections.txt	0.123804602999996	725/726	7
8621.26437536	8621.299313243	LAGCHIMU_20190909_190000_5min_cut.wav	221.26437536	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_190000_5min_cut.wav	731	Spectrogram 1	1	2240.6	2408.4	NA	LAGCHIMU_20190909_190000_5min_cut.Table.1.selections.txt	0.0349378829999978	NA	NA
8678.929572044	8678.952863966	LAGCHIMU_20190909_190000_5min_cut.wav	278.929572044	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_190000_5min_cut.wav	732	Spectrogram 1	1	2208.1	2423.8	NA	LAGCHIMU_20190909_190000_5min_cut.Table.1.selections.txt	0.0232919219999985	NA	NA
8682.19551895	8682.289439684	LAGCHIMU_20190909_190000_5min_cut.wav	282.19551895	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_190000_5min_cut.wav	719	Spectrogram 1	1	2295.338	2365.921	NA	LAGCHIMU_20190909_170000_5min_cut.Table.1.selections.txt	0.0939207339999939	729/730	8
8685.050667613	8685.088493492	LAGCHIMU_20190909_190000_5min_cut.wav	285.050667613	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_190000_5min_cut.wav	711	Spectrogram 1	1	1376.7	1642.9	NA	LAGCHIMU_20190909_170000_5min_cut.Table.1.selections.txt	0.0378258790000245	NA	NA
8740.100971795	8740.147555639	LAGCHIMU_20190909_210000_5min_cut.wav	40.100971795	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	734	Spectrogram 1	1	2123.3	2347.6	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.046583843999997	NA	NA
8745.839935217	8745.886519061	LAGCHIMU_20190909_210000_5min_cut.wav	45.839935217	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	735	Spectrogram 1	1	2147.3	2385.2	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0465838440000041	NA	NA
8748.926902418	8748.976397752	LAGCHIMU_20190909_210000_5min_cut.wav	48.926902418	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	736	Spectrogram 1	1	2248.3	2434.9	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0494953339999995	NA	NA
8756.687536365	8756.731208718	LAGCHIMU_20190909_210000_5min_cut.wav	56.687536365	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	737	Spectrogram 1	1	2107.9	2313.3	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0436723529999981	NA	NA
8773.038426739	8773.102479524	LAGCHIMU_20190909_210000_5min_cut.wav	73.038426739	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	738	Spectrogram 1	1	2236.3	2422.9	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0640527850000012	NA	NA
8804.931173409	8804.974845762	LAGCHIMU_20190909_210000_5min_cut.wav	104.931173409	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	739	Spectrogram 1	1	2118.2	2309.9	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0436723530000052	NA	NA
8807.525311215	8807.560249098	LAGCHIMU_20190909_210000_5min_cut.wav	107.525311215	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	740	Spectrogram 1	1	2207.2	2428	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0349378829999978	NA	NA
8815.332350897	8815.370200271	LAGCHIMU_20190909_210000_5min_cut.wav	115.332350897	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	741	Spectrogram 1	1	2203.8	2405.8	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0378493740000039	NA	NA
8818.516525464	8818.563109308	LAGCHIMU_20190909_210000_5min_cut.wav	118.516525464	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	742	Spectrogram 1	1	2131.9	2364.7	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.046583843999997	NA	NA
8820.609886949	8820.647736322	LAGCHIMU_20190909_210000_5min_cut.wav	120.609886949	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	743	Spectrogram 1	1	2083.9	2315	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0378493730000002	NA	NA
8822.4815774	8822.519426773	LAGCHIMU_20190909_210000_5min_cut.wav	122.4815774	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	744	Spectrogram 1	1	2207.2	2398.9	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0378493730000002	NA	NA
8889.689672789	8889.736256633	LAGCHIMU_20190909_210000_5min_cut.wav	189.689672789	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	745	Spectrogram 1	1	2102.8	2351	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.046583843999997	NA	NA
8893.136877237	8893.18054959	LAGCHIMU_20190909_210000_5min_cut.wav	193.136877237	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	746	Spectrogram 1	1	2119.9	2311.6	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0436723530000052	NA	NA
8896.198646058	8896.230672451	LAGCHIMU_20190909_210000_5min_cut.wav	196.198646058	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	747	Spectrogram 1	1	2145.6	2383.5	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0320263929999953	NA	NA
8906.55539033	8906.596151193	LAGCHIMU_20190909_210000_5min_cut.wav	206.55539033	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	748	Spectrogram 1	1	2152.4	2424.6	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0407608630000027	NA	NA
8916.378012253	8916.410038646	LAGCHIMU_20190909_210000_5min_cut.wav	216.378012253	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	749	Spectrogram 1	1	2121.6	2315	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0320263929999953	NA	NA
8918.095791497	8918.13364087	LAGCHIMU_20190909_210000_5min_cut.wav	218.095791497	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	750	Spectrogram 1	1	2239.7	2470.8	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0378493730000002	NA	NA
8921.227994854	8921.260021247	LAGCHIMU_20190909_210000_5min_cut.wav	221.227994854	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	751	Spectrogram 1	1	2089	2426.3	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0320263929999953	NA	NA
8926.292286438	8926.333047302	LAGCHIMU_20190909_210000_5min_cut.wav	226.292286438	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	752	Spectrogram 1	1	2227.7	2455.4	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0407608640000205	NA	NA
8929.787462608	8929.825311981	LAGCHIMU_20190909_210000_5min_cut.wav	229.787462608	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	753	Spectrogram 1	1	2121.6	2364.7	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0378493730000002	NA	NA
8933.609486548	8933.650247412	LAGCHIMU_20190909_210000_5min_cut.wav	233.609486548	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	754	Spectrogram 1	1	2118.2	2448.6	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0407608639999921	NA	NA
8935.091435082	8935.129284455	LAGCHIMU_20190909_210000_5min_cut.wav	235.091435082	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	755	Spectrogram 1	1	2203.8	2405.8	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0378493730000002	NA	NA
8942.287559261	8942.316674164	LAGCHIMU_20190909_210000_5min_cut.wav	242.287559261	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	756	Spectrogram 1	1	2089	2349.3	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0291149029999929	NA	NA
8944.488645885	8944.529406749	LAGCHIMU_20190909_210000_5min_cut.wav	244.488645885	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_210000_5min_cut.wav	757	Spectrogram 1	1	2193.5	2523.9	NA	LAGCHIMU_20190909_210000_5min_cut.Table.1.selections.txt	0.0407608639999921	NA	NA
9000.366847771	9000.427989066	LAGCHIMU_20190909_220000_5min_cut.wav	0.366847771	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_220000_5min_cut.wav	758	Spectrogram 1	1	1978.1	2385.6	NA	LAGCHIMU_20190909_220000_5min_cut.Table.1.selections.txt	0.061141295	NA	NA
9005.307497406	9005.348258269	LAGCHIMU_20190909_220000_5min_cut.wav	5.307497406	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_220000_5min_cut.wav	759	Spectrogram 1	1	2103.1	2329.1	NA	LAGCHIMU_20190909_220000_5min_cut.Table.1.selections.txt	0.0407608629999991	NA	NA
9011.565235551	9011.605996414	LAGCHIMU_20190909_220000_5min_cut.wav	11.565235551	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_220000_5min_cut.wav	760	Spectrogram 1	1	2257.6	2495.1	NA	LAGCHIMU_20190909_220000_5min_cut.Table.1.selections.txt	0.0407608629999991	NA	NA
9105.716460494	9105.754309867	LAGCHIMU_20190909_220000_5min_cut.wav	105.716460494	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_220000_5min_cut.wav	761	Spectrogram 1	1	2075.7	2423.2	NA	LAGCHIMU_20190909_220000_5min_cut.Table.1.selections.txt	0.0378493730000002	NA	NA
9110.677358597	9110.71520797	LAGCHIMU_20190909_220000_5min_cut.wav	110.677358597	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_220000_5min_cut.wav	762	Spectrogram 1	1	2157	2337.6	NA	LAGCHIMU_20190909_220000_5min_cut.Table.1.selections.txt	0.0378493730000002	NA	NA
9114.744359066	9114.78803142	LAGCHIMU_20190909_220000_5min_cut.wav	114.744359066	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_220000_5min_cut.wav	763	Spectrogram 1	1	2237.5	2464.3	NA	LAGCHIMU_20190909_220000_5min_cut.Table.1.selections.txt	0.0436723539999946	NA	NA
9118.523674121	9118.558612004	LAGCHIMU_20190909_220000_5min_cut.wav	118.523674121	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_220000_5min_cut.wav	764	Spectrogram 1	1	2068.9	2339.4	NA	LAGCHIMU_20190909_220000_5min_cut.Table.1.selections.txt	0.0349378829999978	NA	NA
9119.685358728	9119.734854062	LAGCHIMU_20190909_220000_5min_cut.wav	119.685358728	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_220000_5min_cut.wav	765	Spectrogram 1	1	2115.1	2418.1	NA	LAGCHIMU_20190909_220000_5min_cut.Table.1.selections.txt	0.0494953339999995	NA	NA
9121.727173925	9121.776669259	LAGCHIMU_20190909_220000_5min_cut.wav	121.727173925	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_220000_5min_cut.wav	766	Spectrogram 1	1	2227.5	2423.2	NA	LAGCHIMU_20190909_220000_5min_cut.Table.1.selections.txt	0.0494953339999995	NA	NA
9125.963227975	9125.992342877	LAGCHIMU_20190909_220000_5min_cut.wav	125.963227975	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_220000_5min_cut.wav	767	Spectrogram 1	1	2096.7	2349.6	NA	LAGCHIMU_20190909_220000_5min_cut.Table.1.selections.txt	0.0291149020000034	NA	NA
9127.602396982	9127.648980826	LAGCHIMU_20190909_220000_5min_cut.wav	127.602396982	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_220000_5min_cut.wav	768	Spectrogram 1	1	2103.1	2332.5	NA	LAGCHIMU_20190909_220000_5min_cut.Table.1.selections.txt	0.046583843999997	NA	NA
9129.285238342	9129.331822186	LAGCHIMU_20190909_220000_5min_cut.wav	129.285238342	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_220000_5min_cut.wav	769	Spectrogram 1	1	2279.4	2498.6	NA	LAGCHIMU_20190909_220000_5min_cut.Table.1.selections.txt	0.046583843999997	NA	NA
9130.211323364	9130.257907208	LAGCHIMU_20190909_220000_5min_cut.wav	130.211323364	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_220000_5min_cut.wav	770	Spectrogram 1	1	2116.8	2353	NA	LAGCHIMU_20190909_220000_5min_cut.Table.1.selections.txt	0.046583843999997	NA	NA
9133.093698705	9133.125725097	LAGCHIMU_20190909_220000_5min_cut.wav	133.093698705	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_220000_5min_cut.wav	771	Spectrogram 1	1	2113.4	2401	NA	LAGCHIMU_20190909_220000_5min_cut.Table.1.selections.txt	0.0320263919999775	NA	NA
9144.849938877	9144.88487676	LAGCHIMU_20190909_220000_5min_cut.wav	144.849938877	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_220000_5min_cut.wav	772	Spectrogram 1	1	2096.7	2281.1	NA	LAGCHIMU_20190909_220000_5min_cut.Table.1.selections.txt	0.0349378829999978	NA	NA
9148.736807383	9148.783391227	LAGCHIMU_20190909_220000_5min_cut.wav	148.736807383	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//LAGCHIMU_20190909_220000_5min_cut.wav	773	Spectrogram 1	1	2227.5	2459.2	NA	LAGCHIMU_20190909_220000_5min_cut.Table.1.selections.txt	0.046583843999997	NA	NA
